TEM_type,Tchm0,Tccm0,N0,I0,eta0,aTEM,aTE,Ncoup,hTEM,mTEM,prop,fin_type,hhm,deltahm,shaghm,dekvhm,ledhm,lbdNTEG,roNTEG,lbdOTEG,roOTEG,Lpolez,nTEMrowmax,rowmax,wbefdif,Thm0,Thmpr,wcment,Tcm0,Tcmpr,rtchmmax,rtcwmax,d,Ne,alphaGD,gDT,Pus_full
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,"Рп-31-2,5-10",0.0311,0.0006,0.005,0.00772,0.01,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,32.865218710325664,704.09945805473,554.09945805473,0.8785041033877116,316.6475173373774,328.1937613615941,2217.334405007114,116852.75609752812,0.0464919751331229,3161.572513665576,1.877650920458592,0.1807489423231628,47909.03517568224
