TEM_type,Tchm0,Tccm0,N0,I0,eta0,aTEM,aTE,Ncoup,hTEM,mTEM,prop,fin_type,hhm,deltahm,shaghm,dekvhm,ledhm,lbdNTEG,roNTEG,lbdOTEG,roOTEG,Lpolez,nTEMrowmax,rowmax,wbefdif,Thm0,Thmpr,wcment,Tcm0,Tcmpr,rtchmmax,rtcwmax,d,Ne,alphaGD,gDT,Pus_full
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,Рп-42-3-14,0.0416,0.0006,0.0065,0.01035,0.0135,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,40.12377624770621,713.0849876730695,563.0849876730695,0.8468896664545267,326.04741646263847,386.3568941066759,2812.8916141509053,117687.7289172656,0.0407996139856513,2592.668647172423,2.233824411414151,0.185247809294411,45301.69956464092
